0,1
1.764052345967664,0.4001572083672233
1.900610868827001,2.506672138361763
2.4542676901365845,2.118609203340888
2.4384583608720622,2.619345962428295
1.8991572628008708,3.299130455298861
1.5913475958211356,4.131534054287423
1.6535969392304053,3.760752645807461
1.544809167757037,3.6595299181049854
1.9828868707844327,3.210980568292528
1.7428433474529967,2.726672389615951
0.117779770045358,3.1722635037218803
0.5264419154660392,1.8341753253841302
1.556030844366635,0.6745242807426519
1.267703934144031,1.137872108687674
1.7805527544944537,2.3119777050935584
1.5019159164440212,2.7355582825740217
0.7576398593401606,1.4773708750894696
0.43215581280905224,1.5067889236950969
0.9608699906111022,1.9922580622617407
0.5750325837849056,1.6936339885435685
-0.06425041550562183,0.6210493215655658
-0.9045354277170038,1.573074554482159
-0.9784544330494298,0.3860398933122976
-1.4091612264645068,0.24749492229303943
-1.9342779049505812,-0.658978335755507
-1.995155604557303,-1.1962822887885882
-1.851527052430279,-2.5433547149041105
-1.4953127561135506,-2.449112704329766
-1.1629915936992565,-2.2805521324437428
-1.247554321799887,-2.395526989152531
-1.3342736813278853,-2.51637795023104
-1.4739920860845352,-3.4643709672246765
-1.0904805977407517,-3.403124281824498
-1.6874836516756235,-2.64975794283206
-1.80363610353212,-2.6674051483425703
-1.0783636017369276,-2.691611909151413
-0.29299053911789175,-3.164205629486644
-0.03322161070553889,-2.772325264763785
-0.461975863155372,-2.304548289546068
-0.5253569565879839,-1.8104725289220862
-1.0028604856620653,-0.98951335636694
-0.5694571686644223,-2.1158358040542247
0.288560361966262,-0.6282801415518187
0.820238075152835,-0.4034708195905526
0.12081414936699675,0.7603605000217126
-0.10493715399299242,1.3261264669281538
0.020187765844036212,1.461803371743439
0.19433341126242992,1.4573001440575943
0.16071673937035416,2.188799102815032
0.1920294378480933,1.8537113597225205
1.095198898806602,0.5849572340443433
0.24091661980241474,1.538707538129148
-0.3938284067151482,2.363726297981186
-0.5218722157519922,1.0092213183648013
0.5439732406385986,1.3338276898400194
1.368958072724164,1.7492927981725441
0.66455361565198,3.055022966942283
0.39764120704589384,2.952266722163425
0.7917389495235891,2.172401253182844
0.9404308447919114,2.4698743549297015
0.9405574414113439,1.53948699649623
0.9015650402321032,2.343751156265251
0.37396810231999983,2.001627605305125
0.08159770599518115,2.6976816119611926
0.4014255433023627,2.1736530831150915
-0.06381760258076807,2.045819444606836
-0.3882204123933025,1.419263144899012
-0.6284993691040826,1.205233972200557
-0.2145040869757956,0.4044348426415517
0.026400086750186152,-0.479984558877115
-0.7245087269526539,-0.05915412708016532
-0.49627023387585856,-0.022643390297178878
